OBJECTID,Parcel,vacant_land_flag,excise_nbr,gross_sale_price,document_date,GlobalID,prop_use_code,ShapeSTArea,ShapeSTLength
42126,13013.3103,Y,201917227,285679,2019/10/11 08:00:00+00,{A276B131-45EC-420D-AB10-A33DA2931E74},11,7319.4456861349,353.802843394059
42127,55305.1905,Y,201917150,271215,2019/11/05 08:00:00+00,{AA466D0B-41F3-4251-BC4E-639AEF79D997},91,12971.5641850315,483.700970470432
42128,34042.0101,N,201917240,531000,2019/11/08 08:00:00+00,{AE119E73-557F-491D-8C7B-5216AA44CF0D},11,21564.9214576715,587.417900861092
42129,36321.0201,Y,201917253,95000,2019/10/29 08:00:00+00,{B0DA5F0F-9FA9-4DEC-BF35-7D5199A6A494},91,11502.4119310954,429.337903822696
42130,36193.0534,N,201917140,260000,2019/11/06 08:00:00+00,{B10E4817-CE4A-46C8-931F-0C450E3C7210},11,14698.9990103859,501.264924219335
42131,45161.0162,N,201917233,100000,2019/11/06 08:00:00+00,{B5B184CC-9703-4233-AF07-195508F73B21},11,14539.1070821773,492.675797782732
42132,13014.0182,N,201917172,120000,2019/11/07 08:00:00+00,{B675AB59-CFFB-411A-AE67-75D242CADB8C},11,78394.2499340285,1135.05431782195
42133,35353.3604,Y,201917136,69000,2019/11/01 08:00:00+00,{BD20DA6B-EB05-4972-988E-4483DA6773F2},91,10180.6883833516,408.858790361876
42134,55194.3016,Y,201917161,387850,2019/11/06 08:00:00+00,{BF660769-22BF-4159-B2DC-7F8D0175FC80},11,15296.3658969327,535.91071364919
42135,29363.0259,N,201917135,363000,2019/11/07 08:00:00+00,{C4361CF3-CA1C-4A0F-94EB-2BE61326F563},11,10221.1858534624,415.528710331466
42136,06054.9004,Y,201917222,75000,2019/10/26 08:00:00+00,{C8939157-ED78-4EA1-9A7D-177749D6FE57},83,6889221.03918734,10500.3591984712
42137,53283.1313,N,201917251,20000,2019/11/07 08:00:00+00,{CD1B76FF-7524-4C7B-956C-C89EEA569EC5},18,12112.439094747,449.177280488224
42138,53332.1701,N,201917245,175000,2019/11/08 08:00:00+00,{D13DEA0B-E303-4A5A-84BF-3A57F7594738},11,13603.6732958837,507.276498539934
42139,37354.0212,N,201917155,375000,2019/11/07 08:00:00+00,{D810248B-4832-415C-B7F6-98A94A697D3B},11,14717.8405466611,496.672076456354
42140,27361.9070,Y,201917259,150000,2019/11/11 08:00:00+00,{DC5F2701-3B6B-42B2-8417-AFFDCABD77FD},88,573351.209663207,4198.28405723709
42141,35281.0633,N,201917248,222500,2019/11/07 08:00:00+00,{DD6474A8-606B-44DD-BF6E-3ABAC35FAECC},11,6636.04260364866,365.323031911045
42142,35084.2021,N,201917162,81099,2019/10/23 08:00:00+00,{DDBD2EA4-A559-4CB1-8180-BD79ACAF9173},11,2600.01469273799,204.00056195621
